Algorithm Results:

Edmonds-Karp Algorithm
Edge Flows:
132 199 937
132 53 0
132 162 218
132 173 0
132 97 0
133 199 987
133 178 553
133 118 492
134 150 0
134 199 515
134 12 0
134 37 0
134 67 0
135 199 993
135 67 432
136 39 0
136 199 930
136 166 943
137 167 0
137 114 0
137 129 0
137 199 0
138 109 0
138 134 0
138 17 0
138 143 0
138 96 0
138 75 0
138 83 0
138 199 0
139 191 74
139 19 0
139 186 0
139 199 919
139 100 0
139 170 0
140 52 0
140 199 107
141 167 22
141 175 0
141 145 0
141 74 0
141 181 0
141 59 0
141 22 0
141 199 923
142 32 0
142 64 0
142 199 977
142 173 695
142 124 0
143 23 0
143 159 0
143 199 115
144 199 986
145 199 942
145 107 105
146 118 0
146 101 0
146 46 0
146 199 212
146 69 0
146 162 0
147 194 0
147 60 0
147 199 357
147 35 0
147 153 0
148 124 0
148 58 0
148 199 562
148 50 0
149 39 0
149 194 0
149 199 919
149 105 140
150 82 0
150 199 549
150 102 0
151 199 0
151 66 0
151 140 0
151 177 0
151 176 0
151 120 0
151 67 0
152 199 590
152 101 0
152 8 0
153 199 975
153 62 113
153 180 172
154 199 958
154 12 0
154 54 0
155 199 491
155 107 0
155 99 0
156 77 0
156 199 86
156 168 0
156 82 0
157 137 0
157 115 0
157 199 706
158 129 0
158 199 0
158 20 0
159 116 0
159 199 479
159 98 0
160 138 0
160 152 0
160 189 0
160 162 0
160 199 662
161 137 0
161 17 0
161 132 0
161 199 923
162 199 364
162 83 0
163 102 607
163 199 982
164 199 957
164 53 0
164 142 616
165 156 0
165 199 326
165 193 0
165 130 0
165 111 0
166 150 396
166 118 289
166 199 989
166 16 0
166 162 0
166 12 0
167 199 691
167 113 0
167 125 0
167 91 0
167 30 0
168 199 0
168 197 0
168 128 0
169 101 15
169 71 0
169 199 913
169 98 0
169 140 107
169 49 0
169 17 0
170 44 0
170 199 928
170 90 512
171 60 0
171 115 0
171 137 0
171 159 0
171 9 0
171 199 370
171 110 0
171 107 0
172 199 541
172 183 0
172 20 0
173 5 0
173 12 0
173 199 815
174 199 0
174 195 0
175 111 196
175 199 977
175 120 152
176 185 0
176 109 0
176 199 180
177 27 0
177 100 0
177 199 983
177 171 0
177 189 0
178 199 923
178 113 362
178 14 0
178 61 0
178 173 120
179 82 0
179 174 0
179 5 0
179 199 0
180 51 0
180 199 966
181 137 0
181 144 0
181 157 0
181 199 557
182 18 0
182 199 892
182 173 0
183 199 906
183 8 0
184 158 0
184 157 0
184 199 962
184 54 0
185 63 0
185 68 0
185 199 934
185 53 0
185 43 0
185 50 76
185 184 0
185 149 0
186 199 0
186 29 0
186 39 0
187 199 290
187 103 0
188 199 842
188 78 0
188 1 0
189 45 0
189 135 0
189 199 736
189 129 0
189 52 0
190 58 0
190 8 0
190 199 994
190 105 0
190 37 0
190 24 0
191 118 0
191 107 0
191 199 149
191 185 0
192 136 351
192 38 0
192 199 904
193 199 971
193 45 0
193 167 429
193 68 0
194 47 0
194 79 0
194 199 947
195 199 944
195 60 32
196 91 0
196 120 0
196 199 868
197 110 0
197 182 0
197 29 0
197 199 672
197 13 0
197 169 0
198 92 0
198 199 158
198 186 0

Total Flow: 63279
Execution Time: 0.04141855239868164 seconds

Push-Relabel Algorithm
63875
